dataset=CAER
workers=32
epochs=50
batch_size=128
lr=0.01
lr_image_encoder=1e-05
lr_prompt_learner=0.001
weight_decay=0.0001
momentum=0.9
print_freq=10
milestones=[30, 40]
contexts_number=8
class_token_position=end
class_specific_contexts=True
load_and_tune_prompt_learner=False
text_type=class_names_with_context
exper_name=None
seed=1
temporal_layers=1
********************0********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [0][  0/381]	Loss 2.4779 (2.4779)	Accuracy 17.969 (17.969)
Epoch: [17][350/381]	Loss 0.1076 (0.0439)	Accuracy 97.656 (98.691)
Epoch: [17][360/381]	Loss 0.0194 (0.0439)	Accuracy 99.219 (98.691)
Epoch: [17][370/381]	Loss 0.0113 (0.0438)	Accuracy 100.000 (98.701)
Epoch: [17][380/381]	Loss 0.0777 (0.0435)	Accuracy 97.656 (98.708)
Test: [  0/109]	Loss 0.7078 (0.7078)	Accuracy 86.719 (86.719)
Test: [ 10/109]	Loss 0.6182 (0.6786)	Accuracy 86.719 (85.938)
Test: [ 20/109]	Loss 0.7834 (0.7034)	Accuracy 83.594 (85.677)
Test: [ 30/109]	Loss 0.5028 (0.6906)	Accuracy 89.844 (85.786)
Test: [ 40/109]	Loss 0.6862 (0.6888)	Accuracy 84.375 (86.014)
Test: [ 50/109]	Loss 0.4551 (0.6928)	Accuracy 90.625 (85.907)
Test: [ 60/109]	Loss 0.7286 (0.6908)	Accuracy 82.812 (85.797)
Test: [ 70/109]	Loss 0.5125 (0.7042)	Accuracy 88.281 (85.761)
Test: [ 80/109]	Loss 0.6463 (0.7003)	Accuracy 86.719 (85.822)
Test: [ 90/109]	Loss 0.6575 (0.7034)	Accuracy 84.375 (85.757)
Test: [100/109]	Loss 0.8689 (0.6980)	Accuracy 79.688 (85.729)
Current Accuracy: 85.734
The best accuracy: 85.73375701904297
An epoch time: 96.83846640586853s
********************18********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [18][  0/381]	Loss 0.0072 (0.0072)	Accuracy 100.000 (100.000)
Epoch: [18][ 10/381]	Loss 0.0077 (0.0186)	Accuracy 99.219 (99.432)
Epoch: [18][ 20/381]	Loss 0.0243 (0.0220)	Accuracy 98.438 (99.256)
Epoch: [18][ 30/381]	Loss 0.0028 (0.0226)	Accuracy 100.000 (99.244)
Epoch: [18][ 40/381]	Loss 0.0117 (0.0224)	Accuracy 99.219 (99.276)
Epoch: [18][ 50/381]	Loss 0.0066 (0.0240)	Accuracy 100.000 (99.265)
Epoch: [18][ 60/381]	Loss 0.0593 (0.0260)	Accuracy 98.438 (99.180)
Epoch: [18][ 70/381]	Loss 0.0510 (0.0270)	Accuracy 99.219 (99.175)
Epoch: [18][ 80/381]	Loss 0.0115 (0.0274)	Accuracy 100.000 (99.190)
Epoch: [18][ 90/381]	Loss 0.0223 (0.0283)	Accuracy 99.219 (99.133)
Epoch: [18][100/381]	Loss 0.0156 (0.0294)	Accuracy 100.000 (99.157)
Epoch: [18][110/381]	Loss 0.0431 (0.0299)	Accuracy 98.438 (99.141)
Epoch: [18][120/381]	Loss 0.0117 (0.0291)	Accuracy 99.219 (99.161)
Epoch: [18][130/381]	Loss 0.0084 (0.0292)	Accuracy 100.000 (99.165)
Epoch: [18][140/381]	Loss 0.0081 (0.0287)	Accuracy 100.000 (99.152)
Epoch: [18][150/381]	Loss 0.0106 (0.0292)	Accuracy 100.000 (99.131)
Epoch: [18][160/381]	Loss 0.0330 (0.0299)	Accuracy 99.219 (99.117)
Epoch: [18][170/381]	Loss 0.1167 (0.0304)	Accuracy 96.094 (99.105)
Epoch: [18][180/381]	Loss 0.0429 (0.0301)	Accuracy 98.438 (99.111)
Epoch: [18][190/381]	Loss 0.0157 (0.0308)	Accuracy 99.219 (99.100)
Epoch: [18][200/381]	Loss 0.0152 (0.0308)	Accuracy 99.219 (99.090)
Epoch: [18][210/381]	Loss 0.0047 (0.0309)	Accuracy 100.000 (99.108)
Epoch: [18][220/381]	Loss 0.0434 (0.0310)	Accuracy 98.438 (99.106)
Epoch: [18][230/381]	Loss 0.0489 (0.0309)	Accuracy 99.219 (99.100)
Epoch: [18][240/381]	Loss 0.0449 (0.0315)	Accuracy 99.219 (99.092)
Epoch: [18][250/381]	Loss 0.0557 (0.0312)	Accuracy 98.438 (99.104)
Epoch: [18][260/381]	Loss 0.0148 (0.0316)	Accuracy 99.219 (99.090)
Epoch: [18][270/381]	Loss 0.0240 (0.0318)	Accuracy 98.438 (99.075)
Epoch: [18][280/381]	Loss 0.0755 (0.0326)	Accuracy 99.219 (99.060)
Epoch: [18][290/381]	Loss 0.0348 (0.0327)	Accuracy 99.219 (99.055)
Epoch: [18][300/381]	Loss 0.0064 (0.0340)	Accuracy 100.000 (99.021)
Epoch: [18][310/381]	Loss 0.0210 (0.0347)	Accuracy 98.438 (98.995)
Epoch: [18][320/381]	Loss 0.1072 (0.0346)	Accuracy 96.094 (98.985)
Epoch: [18][330/381]	Loss 0.0500 (0.0353)	Accuracy 97.656 (98.957)
Epoch: [18][340/381]	Loss 0.0772 (0.0360)	Accuracy 97.656 (98.930)
Epoch: [18][350/381]	Loss 0.0291 (0.0363)	Accuracy 99.219 (98.920)
Epoch: [18][360/381]	Loss 0.0898 (0.0362)	Accuracy 97.656 (98.924)
Epoch: [18][370/381]	Loss 0.0189 (0.0369)	Accuracy 99.219 (98.901)
Epoch: [18][380/381]	Loss 0.0154 (0.0373)	Accuracy 99.219 (98.891)
Test: [  0/109]	Loss 1.0097 (1.0097)	Accuracy 86.719 (86.719)
Test: [ 10/109]	Loss 0.6616 (0.9461)	Accuracy 82.812 (83.736)
Test: [ 20/109]	Loss 1.4398 (0.9859)	Accuracy 77.344 (83.073)
Test: [ 30/109]	Loss 0.7551 (0.9683)	Accuracy 89.062 (83.392)
Test: [ 40/109]	Loss 0.6279 (0.9368)	Accuracy 84.375 (83.251)
Test: [ 50/109]	Loss 0.7595 (0.9402)	Accuracy 88.281 (83.195)
Test: [ 60/109]	Loss 0.9064 (0.9220)	Accuracy 83.594 (83.286)
Test: [ 70/109]	Loss 0.7877 (0.9430)	Accuracy 82.812 (82.912)
Test: [ 80/109]	Loss 0.8044 (0.9427)	Accuracy 84.375 (82.938)
Test: [ 90/109]	Loss 1.0823 (0.9450)	Accuracy 79.688 (82.821)
Test: [100/109]	Loss 1.0435 (0.9370)	Accuracy 78.125 (82.843)
Current Accuracy: 82.944
The best accuracy: 85.73375701904297
An epoch time: 95.51367545127869s
********************19********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [19][  0/381]	Loss 0.0106 (0.0106)	Accuracy 100.000 (100.000)
Epoch: [19][ 10/381]	Loss 0.0265 (0.0755)	Accuracy 99.219 (98.295)
Epoch: [19][ 20/381]	Loss 0.0296 (0.0667)	Accuracy 99.219 (98.103)
Epoch: [19][ 30/381]	Loss 0.0086 (0.0577)	Accuracy 100.000 (98.337)
Epoch: [19][ 40/381]	Loss 0.0261 (0.0573)	Accuracy 99.219 (98.361)
Epoch: [19][ 50/381]	Loss 0.0954 (0.0563)	Accuracy 97.656 (98.438)
Epoch: [19][ 60/381]	Loss 0.0254 (0.0554)	Accuracy 99.219 (98.502)
Epoch: [19][ 70/381]	Loss 0.0065 (0.0548)	Accuracy 100.000 (98.526)
Epoch: [19][ 80/381]	Loss 0.0188 (0.0555)	Accuracy 98.438 (98.466)
Epoch: [19][ 90/381]	Loss 0.0304 (0.0547)	Accuracy 98.438 (98.472)
Epoch: [19][100/381]	Loss 0.0192 (0.0523)	Accuracy 99.219 (98.546)
Epoch: [19][110/381]	Loss 0.0141 (0.0518)	Accuracy 99.219 (98.536)
Epoch: [19][120/381]	Loss 0.0316 (0.0517)	Accuracy 99.219 (98.515)
Epoch: [19][130/381]	Loss 0.0107 (0.0490)	Accuracy 100.000 (98.604)
Epoch: [19][140/381]	Loss 0.0254 (0.0492)	Accuracy 99.219 (98.576)
Epoch: [19][150/381]	Loss 0.0576 (0.0502)	Accuracy 98.438 (98.572)
Epoch: [19][160/381]	Loss 0.0384 (0.0498)	Accuracy 98.438 (98.593)
Epoch: [19][170/381]	Loss 0.0185 (0.0508)	Accuracy 100.000 (98.593)
Epoch: [19][180/381]	Loss 0.0108 (0.0503)	Accuracy 100.000 (98.602)
Epoch: [19][190/381]	Loss 0.0277 (0.0496)	Accuracy 98.438 (98.609)
Epoch: [19][200/381]	Loss 0.0476 (0.0484)	Accuracy 98.438 (98.632)
Epoch: [19][210/381]	Loss 0.0825 (0.0484)	Accuracy 97.656 (98.630)
Epoch: [19][220/381]	Loss 0.0307 (0.0478)	Accuracy 98.438 (98.650)
Epoch: [19][230/381]	Loss 0.0404 (0.0476)	Accuracy 99.219 (98.664)
Epoch: [19][240/381]	Loss 0.0025 (0.0472)	Accuracy 100.000 (98.674)
Epoch: [19][250/381]	Loss 0.0648 (0.0474)	Accuracy 97.656 (98.674)
Epoch: [19][260/381]	Loss 0.0656 (0.0469)	Accuracy 98.438 (98.689)
Epoch: [19][270/381]	Loss 0.0040 (0.0463)	Accuracy 100.000 (98.700)
Epoch: [19][280/381]	Loss 0.0653 (0.0459)	Accuracy 98.438 (98.704)
Epoch: [19][290/381]	Loss 0.0122 (0.0455)	Accuracy 100.000 (98.730)
Epoch: [19][300/381]	Loss 0.0678 (0.0458)	Accuracy 98.438 (98.726)
Epoch: [19][310/381]	Loss 0.0113 (0.0462)	Accuracy 100.000 (98.716)
Epoch: [19][320/381]	Loss 0.0187 (0.0465)	Accuracy 99.219 (98.700)
Epoch: [19][330/381]	Loss 0.0205 (0.0462)	Accuracy 99.219 (98.711)
Epoch: [19][340/381]	Loss 0.1680 (0.0467)	Accuracy 96.875 (98.703)
Epoch: [19][350/381]	Loss 0.0617 (0.0468)	Accuracy 99.219 (98.705)
Epoch: [19][360/381]	Loss 0.0393 (0.0466)	Accuracy 97.656 (98.708)
Epoch: [19][370/381]	Loss 0.0423 (0.0467)	Accuracy 99.219 (98.699)
Epoch: [19][380/381]	Loss 0.0154 (0.0462)	Accuracy 100.000 (98.708)
Test: [  0/109]	Loss 0.8931 (0.8931)	Accuracy 85.156 (85.156)
Test: [ 10/109]	Loss 0.9552 (0.7539)	Accuracy 79.688 (84.233)
Test: [ 20/109]	Loss 0.8163 (0.7581)	Accuracy 82.812 (84.747)
Test: [ 30/109]	Loss 0.4329 (0.7280)	Accuracy 89.844 (85.055)
Test: [ 40/109]	Loss 0.5393 (0.7343)	Accuracy 87.500 (85.099)
Test: [ 50/109]	Loss 0.7231 (0.7550)	Accuracy 89.844 (84.926)
Test: [ 60/109]	Loss 0.7524 (0.7526)	Accuracy 85.938 (84.977)
Test: [ 70/109]	Loss 0.6984 (0.7645)	Accuracy 82.812 (84.749)
Test: [ 80/109]	Loss 0.8630 (0.7647)	Accuracy 82.031 (84.790)
Test: [ 90/109]	Loss 0.7951 (0.7700)	Accuracy 85.938 (84.607)
Test: [100/109]	Loss 0.7792 (0.7651)	Accuracy 82.031 (84.661)
Current Accuracy: 84.565
The best accuracy: 85.73375701904297
An epoch time: 94.99582767486572s
********************20********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [20][  0/381]	Loss 0.0592 (0.0592)	Accuracy 97.656 (97.656)
Epoch: [20][ 10/381]	Loss 0.0521 (0.0347)	Accuracy 98.438 (99.006)
Epoch: [20][ 20/381]	Loss 0.0368 (0.0416)	Accuracy 98.438 (98.884)
Epoch: [20][ 30/381]	Loss 0.0231 (0.0417)	Accuracy 99.219 (98.992)
Epoch: [20][ 40/381]	Loss 0.0045 (0.0363)	Accuracy 100.000 (99.123)
Epoch: [20][ 50/381]	Loss 0.0127 (0.0400)	Accuracy 99.219 (99.035)
Epoch: [20][ 60/381]	Loss 0.1716 (0.0411)	Accuracy 96.875 (99.052)
Epoch: [20][ 70/381]	Loss 0.0518 (0.0405)	Accuracy 98.438 (99.043)
Epoch: [20][ 80/381]	Loss 0.0720 (0.0425)	Accuracy 98.438 (98.939)
Epoch: [20][ 90/381]	Loss 0.0045 (0.0407)	Accuracy 100.000 (98.970)
Epoch: [20][100/381]	Loss 0.0383 (0.0389)	Accuracy 98.438 (99.010)
Epoch: [20][110/381]	Loss 0.0212 (0.0387)	Accuracy 99.219 (99.008)
Epoch: [20][120/381]	Loss 0.0385 (0.0375)	Accuracy 98.438 (99.012)
Epoch: [20][130/381]	Loss 0.0313 (0.0382)	Accuracy 99.219 (99.004)
Epoch: [20][140/381]	Loss 0.0588 (0.0387)	Accuracy 98.438 (98.992)
Epoch: [20][150/381]	Loss 0.0380 (0.0383)	Accuracy 98.438 (98.991)
Epoch: [20][160/381]	Loss 0.0856 (0.0380)	Accuracy 97.656 (99.010)
Epoch: [20][170/381]	Loss 0.0737 (0.0381)	Accuracy 99.219 (99.018)
Epoch: [20][180/381]	Loss 0.0150 (0.0372)	Accuracy 100.000 (99.033)
Epoch: [20][190/381]	Loss 0.0138 (0.0369)	Accuracy 99.219 (99.043)
Epoch: [20][200/381]	Loss 0.0020 (0.0358)	Accuracy 100.000 (99.067)
Epoch: [20][210/381]	Loss 0.0974 (0.0354)	Accuracy 98.438 (99.078)
Epoch: [20][220/381]	Loss 0.0311 (0.0348)	Accuracy 97.656 (99.084)
Epoch: [20][230/381]	Loss 0.0321 (0.0349)	Accuracy 99.219 (99.080)
Epoch: [20][240/381]	Loss 0.0097 (0.0351)	Accuracy 100.000 (99.079)
Epoch: [20][250/381]	Loss 0.0192 (0.0355)	Accuracy 99.219 (99.072)
Epoch: [20][260/381]	Loss 0.0109 (0.0359)	Accuracy 100.000 (99.045)
Epoch: [20][270/381]	Loss 0.0225 (0.0369)	Accuracy 98.438 (99.028)
Epoch: [20][280/381]	Loss 0.0304 (0.0372)	Accuracy 99.219 (99.019)
Epoch: [20][290/381]	Loss 0.0578 (0.0373)	Accuracy 98.438 (99.004)
Epoch: [20][300/381]	Loss 0.0233 (0.0374)	Accuracy 98.438 (98.996)
Epoch: [20][310/381]	Loss 0.0262 (0.0392)	Accuracy 98.438 (98.942)
Epoch: [20][320/381]	Loss 0.0037 (0.0393)	Accuracy 100.000 (98.936)
Epoch: [20][330/381]	Loss 0.0988 (0.0403)	Accuracy 98.438 (98.919)
Epoch: [20][340/381]	Loss 0.0550 (0.0408)	Accuracy 98.438 (98.907)
Epoch: [20][350/381]	Loss 0.0323 (0.0408)	Accuracy 98.438 (98.905)
Epoch: [20][360/381]	Loss 0.0525 (0.0412)	Accuracy 98.438 (98.890)
Epoch: [20][370/381]	Loss 0.0334 (0.0410)	Accuracy 98.438 (98.890)
Epoch: [20][380/381]	Loss 0.0538 (0.0409)	Accuracy 98.438 (98.891)
Test: [  0/109]	Loss 0.7507 (0.7507)	Accuracy 85.156 (85.156)
Test: [ 10/109]	Loss 0.6632 (0.7132)	Accuracy 84.375 (84.375)
Test: [ 20/109]	Loss 0.7666 (0.7316)	Accuracy 84.375 (84.226)
Test: [ 30/109]	Loss 0.4243 (0.6824)	Accuracy 91.406 (85.383)
Test: [ 40/109]	Loss 0.5667 (0.6818)	Accuracy 86.719 (85.309)
Test: [ 50/109]	Loss 0.6399 (0.6772)	Accuracy 89.062 (85.294)
Test: [ 60/109]	Loss 0.6359 (0.6749)	Accuracy 89.062 (85.336)
Test: [ 70/109]	Loss 0.5124 (0.6855)	Accuracy 87.500 (85.343)
Test: [ 80/109]	Loss 0.8303 (0.6973)	Accuracy 82.031 (85.147)
Test: [ 90/109]	Loss 0.6918 (0.7006)	Accuracy 87.500 (85.113)
Test: [100/109]	Loss 0.6392 (0.6974)	Accuracy 85.938 (85.265)
Current Accuracy: 85.325
The best accuracy: 85.73375701904297
An epoch time: 93.7160472869873s
********************21********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [21][  0/381]	Loss 0.0057 (0.0057)	Accuracy 100.000 (100.000)
Epoch: [21][ 10/381]	Loss 0.0039 (0.0284)	Accuracy 100.000 (99.219)
Epoch: [21][ 20/381]	Loss 0.0140 (0.0275)	Accuracy 99.219 (99.070)
Epoch: [21][ 30/381]	Loss 0.0943 (0.0297)	Accuracy 97.656 (99.068)
Epoch: [21][ 40/381]	Loss 0.0515 (0.0305)	Accuracy 98.438 (99.047)
Epoch: [21][ 50/381]	Loss 0.0101 (0.0301)	Accuracy 99.219 (99.081)
Epoch: [21][ 60/381]	Loss 0.0068 (0.0295)	Accuracy 100.000 (99.103)
Epoch: [21][ 70/381]	Loss 0.0158 (0.0308)	Accuracy 99.219 (99.076)
Epoch: [21][ 80/381]	Loss 0.0218 (0.0302)	Accuracy 98.438 (99.084)
Epoch: [21][ 90/381]	Loss 0.0080 (0.0295)	Accuracy 100.000 (99.116)
Epoch: [21][100/381]	Loss 0.0066 (0.0298)	Accuracy 100.000 (99.110)
Epoch: [21][110/381]	Loss 0.1226 (0.0305)	Accuracy 98.438 (99.127)
Epoch: [21][120/381]	Loss 0.0059 (0.0310)	Accuracy 100.000 (99.135)
Epoch: [21][130/381]	Loss 0.0359 (0.0318)	Accuracy 99.219 (99.105)
Epoch: [21][140/381]	Loss 0.0232 (0.0313)	Accuracy 99.219 (99.119)
Epoch: [21][150/381]	Loss 0.0131 (0.0311)	Accuracy 100.000 (99.120)
Epoch: [21][160/381]	Loss 0.1405 (0.0309)	Accuracy 96.094 (99.127)
Epoch: [21][170/381]	Loss 0.0049 (0.0299)	Accuracy 100.000 (99.159)
Epoch: [21][180/381]	Loss 0.0721 (0.0305)	Accuracy 98.438 (99.145)
Epoch: [21][190/381]	Loss 0.0122 (0.0299)	Accuracy 100.000 (99.157)
Epoch: [21][200/381]	Loss 0.0255 (0.0298)	Accuracy 99.219 (99.160)
Epoch: [21][210/381]	Loss 0.0443 (0.0302)	Accuracy 99.219 (99.160)
Epoch: [21][220/381]	Loss 0.0168 (0.0308)	Accuracy 99.219 (99.137)
Epoch: [21][230/381]	Loss 0.0036 (0.0307)	Accuracy 100.000 (99.148)
Epoch: [21][240/381]	Loss 0.0098 (0.0307)	Accuracy 100.000 (99.147)
Epoch: [21][250/381]	Loss 0.0971 (0.0303)	Accuracy 97.656 (99.160)
Epoch: [21][260/381]	Loss 0.0227 (0.0303)	Accuracy 99.219 (99.159)
Epoch: [21][270/381]	Loss 0.0664 (0.0303)	Accuracy 98.438 (99.167)
Epoch: [21][280/381]	Loss 0.0682 (0.0309)	Accuracy 99.219 (99.146)
Epoch: [21][290/381]	Loss 0.0615 (0.0312)	Accuracy 98.438 (99.133)
Epoch: [21][300/381]	Loss 0.0109 (0.0321)	Accuracy 100.000 (99.112)
Epoch: [21][310/381]	Loss 0.0314 (0.0332)	Accuracy 99.219 (99.086)
Epoch: [21][320/381]	Loss 0.0195 (0.0335)	Accuracy 99.219 (99.078)
Epoch: [21][330/381]	Loss 0.0218 (0.0342)	Accuracy 99.219 (99.065)
Epoch: [21][340/381]	Loss 0.0080 (0.0349)	Accuracy 100.000 (99.049)
Epoch: [21][350/381]	Loss 0.0039 (0.0347)	Accuracy 100.000 (99.054)
Epoch: [21][360/381]	Loss 0.0738 (0.0348)	Accuracy 97.656 (99.041)
Epoch: [21][370/381]	Loss 0.0648 (0.0352)	Accuracy 98.438 (99.027)
Epoch: [21][380/381]	Loss 0.0140 (0.0358)	Accuracy 99.219 (99.014)
Test: [  0/109]	Loss 0.9130 (0.9130)	Accuracy 84.375 (84.375)
Test: [ 10/109]	Loss 0.7262 (0.8010)	Accuracy 85.156 (84.659)
Test: [ 20/109]	Loss 0.8070 (0.7994)	Accuracy 85.938 (84.338)
Test: [ 30/109]	Loss 0.5484 (0.7556)	Accuracy 88.281 (84.879)
Test: [ 40/109]	Loss 0.5746 (0.7425)	Accuracy 86.719 (84.966)
Test: [ 50/109]	Loss 0.8345 (0.7528)	Accuracy 85.156 (84.835)
Test: [ 60/109]	Loss 0.9904 (0.7514)	Accuracy 85.156 (84.990)
Test: [ 70/109]	Loss 0.5781 (0.7693)	Accuracy 85.156 (84.738)
Test: [ 80/109]	Loss 0.7819 (0.7836)	Accuracy 86.719 (84.558)
Test: [ 90/109]	Loss 0.5933 (0.7845)	Accuracy 85.938 (84.435)
Test: [100/109]	Loss 0.9181 (0.7818)	Accuracy 86.719 (84.468)
Current Accuracy: 84.450
The best accuracy: 85.73375701904297
An epoch time: 95.98089265823364s
********************22********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [22][  0/381]	Loss 0.0182 (0.0182)	Accuracy 99.219 (99.219)
Epoch: [22][ 10/381]	Loss 0.0056 (0.0242)	Accuracy 100.000 (99.361)
Epoch: [22][ 20/381]	Loss 0.0083 (0.0284)	Accuracy 100.000 (99.144)
Epoch: [22][ 30/381]	Loss 0.0074 (0.0275)	Accuracy 100.000 (99.168)
Epoch: [22][ 40/381]	Loss 0.0586 (0.0329)	Accuracy 97.656 (98.971)
Epoch: [22][ 50/381]	Loss 0.0166 (0.0352)	Accuracy 99.219 (98.882)
Epoch: [22][ 60/381]	Loss 0.0214 (0.0328)	Accuracy 99.219 (98.899)
Epoch: [22][ 70/381]	Loss 0.0038 (0.0341)	Accuracy 100.000 (98.867)
Epoch: [22][ 80/381]	Loss 0.0379 (0.0358)	Accuracy 99.219 (98.872)
Epoch: [22][ 90/381]	Loss 0.0212 (0.0362)	Accuracy 98.438 (98.858)
Epoch: [22][100/381]	Loss 0.0038 (0.0339)	Accuracy 100.000 (98.925)
Epoch: [22][110/381]	Loss 0.0060 (0.0335)	Accuracy 100.000 (98.951)
Epoch: [22][120/381]	Loss 0.0567 (0.0337)	Accuracy 98.438 (98.973)
Epoch: [22][130/381]	Loss 0.0120 (0.0327)	Accuracy 99.219 (99.010)
Epoch: [22][140/381]	Loss 0.0091 (0.0330)	Accuracy 100.000 (99.014)
Epoch: [22][150/381]	Loss 0.1085 (0.0342)	Accuracy 96.875 (98.996)
Epoch: [22][160/381]	Loss 0.0434 (0.0335)	Accuracy 98.438 (99.005)
Epoch: [22][170/381]	Loss 0.0111 (0.0343)	Accuracy 100.000 (98.981)
Epoch: [22][180/381]	Loss 0.0042 (0.0339)	Accuracy 100.000 (98.986)
Epoch: [22][190/381]	Loss 0.0431 (0.0339)	Accuracy 99.219 (98.994)
Epoch: [22][200/381]	Loss 0.0850 (0.0347)	Accuracy 97.656 (98.982)
Epoch: [22][210/381]	Loss 0.0463 (0.0346)	Accuracy 98.438 (98.989)
Epoch: [22][220/381]	Loss 0.0822 (0.0343)	Accuracy 97.656 (99.000)
Epoch: [22][230/381]	Loss 0.0147 (0.0362)	Accuracy 99.219 (98.958)
Epoch: [22][240/381]	Loss 0.0065 (0.0365)	Accuracy 100.000 (98.950)
Epoch: [22][250/381]	Loss 0.0369 (0.0364)	Accuracy 98.438 (98.942)
Epoch: [22][260/381]	Loss 0.0137 (0.0368)	Accuracy 99.219 (98.919)
Epoch: [22][270/381]	Loss 0.0562 (0.0365)	Accuracy 96.875 (98.916)
Epoch: [22][280/381]	Loss 0.0151 (0.0369)	Accuracy 100.000 (98.907)
Epoch: [22][290/381]	Loss 0.0085 (0.0369)	Accuracy 100.000 (98.902)
Epoch: [22][300/381]	Loss 0.0100 (0.0376)	Accuracy 100.000 (98.897)
Epoch: [22][310/381]	Loss 0.0631 (0.0379)	Accuracy 97.656 (98.887)
Epoch: [22][320/381]	Loss 0.0505 (0.0384)	Accuracy 99.219 (98.878)
Epoch: [22][330/381]	Loss 0.0209 (0.0386)	Accuracy 99.219 (98.874)
Epoch: [22][340/381]	Loss 0.0203 (0.0383)	Accuracy 100.000 (98.884)
Epoch: [22][350/381]	Loss 0.0198 (0.0385)	Accuracy 99.219 (98.883)
Epoch: [22][360/381]	Loss 0.0659 (0.0389)	Accuracy 98.438 (98.875)
Epoch: [22][370/381]	Loss 0.0289 (0.0387)	Accuracy 99.219 (98.873)
Epoch: [22][380/381]	Loss 0.0217 (0.0389)	Accuracy 100.000 (98.874)
Test: [  0/109]	Loss 0.9613 (0.9613)	Accuracy 85.156 (85.156)
Test: [ 10/109]	Loss 0.8054 (0.8172)	Accuracy 85.156 (84.446)
Test: [ 20/109]	Loss 0.8718 (0.7807)	Accuracy 82.812 (84.821)
Test: [ 30/109]	Loss 0.3866 (0.7472)	Accuracy 89.844 (85.232)
Test: [ 40/109]	Loss 0.7111 (0.7416)	Accuracy 85.938 (85.232)
Test: [ 50/109]	Loss 0.6088 (0.7541)	Accuracy 89.062 (85.126)
Test: [ 60/109]	Loss 0.8512 (0.7502)	Accuracy 85.938 (85.284)
Test: [ 70/109]	Loss 0.7230 (0.7658)	Accuracy 85.938 (85.112)
Test: [ 80/109]	Loss 0.7422 (0.7622)	Accuracy 85.938 (85.176)
Test: [ 90/109]	Loss 0.6029 (0.7591)	Accuracy 85.938 (85.148)
Test: [100/109]	Loss 0.8956 (0.7574)	Accuracy 82.812 (85.156)
Current Accuracy: 85.153
The best accuracy: 85.73375701904297
An epoch time: 94.61858940124512s
********************23********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [23][  0/381]	Loss 0.0188 (0.0188)	Accuracy 99.219 (99.219)
Epoch: [23][ 10/381]	Loss 0.0243 (0.0331)	Accuracy 99.219 (99.148)
Epoch: [23][ 20/381]	Loss 0.0136 (0.0313)	Accuracy 100.000 (99.293)
Epoch: [23][ 30/381]	Loss 0.0555 (0.0308)	Accuracy 98.438 (99.168)
Epoch: [23][ 40/381]	Loss 0.0123 (0.0301)	Accuracy 100.000 (99.257)
Epoch: [23][ 50/381]	Loss 0.0647 (0.0312)	Accuracy 98.438 (99.265)
Epoch: [23][ 60/381]	Loss 0.0212 (0.0305)	Accuracy 99.219 (99.296)
Epoch: [23][ 70/381]	Loss 0.0043 (0.0303)	Accuracy 100.000 (99.307)
Epoch: [23][ 80/381]	Loss 0.0835 (0.0294)	Accuracy 99.219 (99.325)
Epoch: [23][ 90/381]	Loss 0.0145 (0.0308)	Accuracy 99.219 (99.270)
Epoch: [23][100/381]	Loss 0.0033 (0.0299)	Accuracy 100.000 (99.288)
Epoch: [23][110/381]	Loss 0.0101 (0.0312)	Accuracy 99.219 (99.240)
Epoch: [23][120/381]	Loss 0.0183 (0.0313)	Accuracy 99.219 (99.225)
Epoch: [23][130/381]	Loss 0.0400 (0.0319)	Accuracy 98.438 (99.177)
Epoch: [23][140/381]	Loss 0.0408 (0.0320)	Accuracy 97.656 (99.169)
Epoch: [23][150/381]	Loss 0.0490 (0.0336)	Accuracy 98.438 (99.120)
Epoch: [23][160/381]	Loss 0.0681 (0.0329)	Accuracy 98.438 (99.141)
Epoch: [23][170/381]	Loss 0.0263 (0.0335)	Accuracy 98.438 (99.127)
Epoch: [23][180/381]	Loss 0.0122 (0.0331)	Accuracy 100.000 (99.137)
Epoch: [23][190/381]	Loss 0.0267 (0.0328)	Accuracy 99.219 (99.137)
Epoch: [23][200/381]	Loss 0.1231 (0.0323)	Accuracy 97.656 (99.160)
Epoch: [23][210/381]	Loss 0.0105 (0.0320)	Accuracy 100.000 (99.160)
Epoch: [23][220/381]	Loss 0.0477 (0.0322)	Accuracy 99.219 (99.152)
Epoch: [23][230/381]	Loss 0.0034 (0.0321)	Accuracy 100.000 (99.141)
Epoch: [23][240/381]	Loss 0.0362 (0.0316)	Accuracy 98.438 (99.134)
Epoch: [23][250/381]	Loss 0.0798 (0.0317)	Accuracy 96.875 (99.125)
Epoch: [23][260/381]	Loss 0.0699 (0.0320)	Accuracy 97.656 (99.111)
Epoch: [23][270/381]	Loss 0.0317 (0.0329)	Accuracy 99.219 (99.089)
Epoch: [23][280/381]	Loss 0.0347 (0.0326)	Accuracy 97.656 (99.085)
Epoch: [23][290/381]	Loss 0.0250 (0.0326)	Accuracy 99.219 (99.087)
Epoch: [23][300/381]	Loss 0.0878 (0.0341)	Accuracy 96.875 (99.045)
