dataset=CAER
workers=32
epochs=50
batch_size=128
lr=0.01
lr_image_encoder=1e-05
lr_prompt_learner=0.001
weight_decay=0.0001
momentum=0.9
print_freq=10
milestones=[30, 40]
contexts_number=8
class_token_position=end
class_specific_contexts=True
load_and_tune_prompt_learner=True
text_type=class_descriptor
exper_name=None
seed=1
temporal_layers=1
********************0********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [0][  0/381]	Loss 3.1448 (3.1448)	Accuracy 17.188 (17.188)
Epoch: [17][350/381]	Loss 0.0122 (0.0439)	Accuracy 100.000 (98.691)
Epoch: [17][360/381]	Loss 0.0201 (0.0435)	Accuracy 99.219 (98.699)
Epoch: [17][370/381]	Loss 0.0154 (0.0434)	Accuracy 100.000 (98.703)
Epoch: [17][380/381]	Loss 0.0563 (0.0438)	Accuracy 98.438 (98.690)
Test: [  0/109]	Loss 0.6811 (0.6811)	Accuracy 84.375 (84.375)
Test: [ 10/109]	Loss 0.8715 (0.8284)	Accuracy 82.812 (83.381)
Test: [ 20/109]	Loss 0.9518 (0.8123)	Accuracy 79.688 (83.222)
Test: [ 30/109]	Loss 0.4207 (0.7751)	Accuracy 90.625 (83.745)
Test: [ 40/109]	Loss 0.9503 (0.7897)	Accuracy 82.812 (83.518)
Test: [ 50/109]	Loss 0.7297 (0.7875)	Accuracy 84.375 (83.762)
Test: [ 60/109]	Loss 0.4728 (0.7800)	Accuracy 87.500 (83.876)
Test: [ 70/109]	Loss 0.7162 (0.7901)	Accuracy 83.594 (83.770)
Test: [ 80/109]	Loss 0.6889 (0.7836)	Accuracy 87.500 (83.922)
Test: [ 90/109]	Loss 0.7405 (0.7805)	Accuracy 85.156 (84.014)
Test: [100/109]	Loss 1.0194 (0.7776)	Accuracy 78.125 (84.042)
Current Accuracy: 83.948
The best accuracy: 83.94778442382812
An epoch time: 117.89792513847351s
********************18********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [18][  0/381]	Loss 0.0852 (0.0852)	Accuracy 97.656 (97.656)
Epoch: [18][ 10/381]	Loss 0.0082 (0.0272)	Accuracy 100.000 (99.361)
Epoch: [18][ 20/381]	Loss 0.0168 (0.0289)	Accuracy 100.000 (99.293)
Epoch: [18][ 30/381]	Loss 0.0120 (0.0274)	Accuracy 99.219 (99.294)
Epoch: [18][ 40/381]	Loss 0.0190 (0.0259)	Accuracy 100.000 (99.295)
Epoch: [18][ 50/381]	Loss 0.0629 (0.0264)	Accuracy 99.219 (99.295)
Epoch: [18][ 60/381]	Loss 0.0275 (0.0265)	Accuracy 99.219 (99.257)
Epoch: [18][ 70/381]	Loss 0.0665 (0.0262)	Accuracy 98.438 (99.296)
Epoch: [18][ 80/381]	Loss 0.0026 (0.0255)	Accuracy 100.000 (99.277)
Epoch: [18][ 90/381]	Loss 0.0083 (0.0270)	Accuracy 100.000 (99.236)
Epoch: [18][100/381]	Loss 0.0127 (0.0278)	Accuracy 100.000 (99.211)
Epoch: [18][110/381]	Loss 0.0401 (0.0279)	Accuracy 98.438 (99.205)
Epoch: [18][120/381]	Loss 0.0762 (0.0294)	Accuracy 97.656 (99.167)
Epoch: [18][130/381]	Loss 0.0784 (0.0308)	Accuracy 96.875 (99.094)
Epoch: [18][140/381]	Loss 0.0705 (0.0305)	Accuracy 98.438 (99.102)
Epoch: [18][150/381]	Loss 0.0284 (0.0311)	Accuracy 99.219 (99.069)
Epoch: [18][160/381]	Loss 0.0222 (0.0323)	Accuracy 98.438 (99.015)
Epoch: [18][170/381]	Loss 0.0628 (0.0325)	Accuracy 98.438 (98.999)
Epoch: [18][180/381]	Loss 0.0607 (0.0335)	Accuracy 96.875 (98.973)
Epoch: [18][190/381]	Loss 0.0548 (0.0349)	Accuracy 97.656 (98.953)
Epoch: [18][200/381]	Loss 0.0365 (0.0345)	Accuracy 99.219 (98.954)
Epoch: [18][210/381]	Loss 0.0473 (0.0346)	Accuracy 98.438 (98.941)
Epoch: [18][220/381]	Loss 0.0393 (0.0348)	Accuracy 99.219 (98.943)
Epoch: [18][230/381]	Loss 0.0442 (0.0352)	Accuracy 98.438 (98.935)
Epoch: [18][240/381]	Loss 0.0592 (0.0356)	Accuracy 99.219 (98.924)
Epoch: [18][250/381]	Loss 0.0246 (0.0363)	Accuracy 99.219 (98.901)
Epoch: [18][260/381]	Loss 0.0462 (0.0367)	Accuracy 97.656 (98.889)
Epoch: [18][270/381]	Loss 0.0090 (0.0372)	Accuracy 100.000 (98.879)
Epoch: [18][280/381]	Loss 0.0206 (0.0373)	Accuracy 99.219 (98.871)
Epoch: [18][290/381]	Loss 0.0425 (0.0376)	Accuracy 98.438 (98.870)
Epoch: [18][300/381]	Loss 0.0109 (0.0374)	Accuracy 100.000 (98.881)
Epoch: [18][310/381]	Loss 0.0099 (0.0369)	Accuracy 100.000 (98.900)
Epoch: [18][320/381]	Loss 0.0624 (0.0370)	Accuracy 98.438 (98.890)
Epoch: [18][330/381]	Loss 0.0130 (0.0373)	Accuracy 100.000 (98.886)
Epoch: [18][340/381]	Loss 0.2111 (0.0382)	Accuracy 97.656 (98.861)
Epoch: [18][350/381]	Loss 0.0312 (0.0387)	Accuracy 99.219 (98.849)
Epoch: [18][360/381]	Loss 0.0532 (0.0387)	Accuracy 98.438 (98.847)
Epoch: [18][370/381]	Loss 0.0226 (0.0390)	Accuracy 100.000 (98.829)
Epoch: [18][380/381]	Loss 0.0050 (0.0388)	Accuracy 100.000 (98.839)
Test: [  0/109]	Loss 0.7523 (0.7523)	Accuracy 89.062 (89.062)
Test: [ 10/109]	Loss 1.0300 (0.8086)	Accuracy 79.688 (84.233)
Test: [ 20/109]	Loss 1.0349 (0.8066)	Accuracy 79.688 (84.115)
Test: [ 30/109]	Loss 0.4093 (0.7641)	Accuracy 89.844 (84.652)
Test: [ 40/109]	Loss 0.9841 (0.7662)	Accuracy 80.469 (84.775)
Test: [ 50/109]	Loss 0.8619 (0.7709)	Accuracy 84.375 (84.727)
Test: [ 60/109]	Loss 0.5420 (0.7539)	Accuracy 85.156 (85.054)
Test: [ 70/109]	Loss 0.7166 (0.7621)	Accuracy 85.938 (84.837)
Test: [ 80/109]	Loss 0.9483 (0.7692)	Accuracy 83.594 (84.713)
Test: [ 90/109]	Loss 1.1125 (0.7700)	Accuracy 82.812 (84.633)
Test: [100/109]	Loss 1.2780 (0.7757)	Accuracy 82.031 (84.630)
Current Accuracy: 84.479
The best accuracy: 84.47855377197266
An epoch time: 118.12338328361511s
********************19********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [19][  0/381]	Loss 0.0467 (0.0467)	Accuracy 99.219 (99.219)
Epoch: [19][ 10/381]	Loss 0.0088 (0.0254)	Accuracy 99.219 (99.148)
Epoch: [19][ 20/381]	Loss 0.0113 (0.0258)	Accuracy 100.000 (99.219)
Epoch: [19][ 30/381]	Loss 0.0309 (0.0275)	Accuracy 99.219 (99.143)
Epoch: [19][ 40/381]	Loss 0.0490 (0.0275)	Accuracy 98.438 (99.181)
Epoch: [19][ 50/381]	Loss 0.0143 (0.0250)	Accuracy 99.219 (99.249)
Epoch: [19][ 60/381]	Loss 0.0181 (0.0267)	Accuracy 100.000 (99.168)
Epoch: [19][ 70/381]	Loss 0.0217 (0.0286)	Accuracy 99.219 (99.109)
Epoch: [19][ 80/381]	Loss 0.0137 (0.0313)	Accuracy 100.000 (99.055)
Epoch: [19][ 90/381]	Loss 0.0647 (0.0311)	Accuracy 97.656 (99.047)
Epoch: [19][100/381]	Loss 0.0580 (0.0354)	Accuracy 99.219 (98.979)
Epoch: [19][110/381]	Loss 0.0346 (0.0367)	Accuracy 99.219 (98.951)
Epoch: [19][120/381]	Loss 0.0346 (0.0367)	Accuracy 98.438 (98.941)
Epoch: [19][130/381]	Loss 0.0275 (0.0360)	Accuracy 98.438 (98.927)
Epoch: [19][140/381]	Loss 0.0517 (0.0355)	Accuracy 98.438 (98.936)
Epoch: [19][150/381]	Loss 0.0060 (0.0346)	Accuracy 100.000 (98.976)
Epoch: [19][160/381]	Loss 0.0251 (0.0338)	Accuracy 99.219 (98.996)
Epoch: [19][170/381]	Loss 0.0079 (0.0334)	Accuracy 100.000 (99.004)
Epoch: [19][180/381]	Loss 0.0069 (0.0335)	Accuracy 100.000 (98.994)
Epoch: [19][190/381]	Loss 0.0424 (0.0338)	Accuracy 98.438 (98.982)
Epoch: [19][200/381]	Loss 0.0293 (0.0329)	Accuracy 98.438 (99.013)
Epoch: [19][210/381]	Loss 0.0407 (0.0328)	Accuracy 98.438 (99.015)
Epoch: [19][220/381]	Loss 0.0425 (0.0333)	Accuracy 99.219 (99.017)
Epoch: [19][230/381]	Loss 0.0134 (0.0337)	Accuracy 99.219 (99.006)
Epoch: [19][240/381]	Loss 0.0055 (0.0333)	Accuracy 100.000 (99.011)
Epoch: [19][250/381]	Loss 0.0426 (0.0331)	Accuracy 99.219 (99.020)
Epoch: [19][260/381]	Loss 0.0608 (0.0328)	Accuracy 98.438 (99.027)
Epoch: [19][270/381]	Loss 0.0270 (0.0328)	Accuracy 99.219 (99.023)
Epoch: [19][280/381]	Loss 0.0192 (0.0326)	Accuracy 99.219 (99.027)
Epoch: [19][290/381]	Loss 0.0362 (0.0325)	Accuracy 99.219 (99.028)
Epoch: [19][300/381]	Loss 0.0146 (0.0326)	Accuracy 100.000 (99.027)
Epoch: [19][310/381]	Loss 0.1099 (0.0338)	Accuracy 98.438 (99.008)
Epoch: [19][320/381]	Loss 0.0135 (0.0340)	Accuracy 100.000 (99.005)
Epoch: [19][330/381]	Loss 0.0342 (0.0346)	Accuracy 99.219 (98.992)
Epoch: [19][340/381]	Loss 0.0292 (0.0347)	Accuracy 99.219 (98.985)
Epoch: [19][350/381]	Loss 0.0207 (0.0350)	Accuracy 99.219 (98.974)
Epoch: [19][360/381]	Loss 0.0072 (0.0351)	Accuracy 100.000 (98.966)
Epoch: [19][370/381]	Loss 0.0208 (0.0350)	Accuracy 99.219 (98.966)
Epoch: [19][380/381]	Loss 0.0299 (0.0355)	Accuracy 98.438 (98.956)
Test: [  0/109]	Loss 0.5411 (0.5411)	Accuracy 89.062 (89.062)
Test: [ 10/109]	Loss 0.7945 (0.7721)	Accuracy 82.812 (84.588)
Test: [ 20/109]	Loss 0.9324 (0.8269)	Accuracy 79.688 (83.631)
Test: [ 30/109]	Loss 0.3081 (0.7967)	Accuracy 91.406 (84.425)
Test: [ 40/109]	Loss 1.0042 (0.7818)	Accuracy 80.469 (84.375)
Test: [ 50/109]	Loss 0.7250 (0.7811)	Accuracy 86.719 (84.452)
Test: [ 60/109]	Loss 0.5255 (0.7659)	Accuracy 90.625 (84.785)
Test: [ 70/109]	Loss 0.8778 (0.7801)	Accuracy 80.469 (84.474)
Test: [ 80/109]	Loss 0.8085 (0.7740)	Accuracy 82.812 (84.568)
Test: [ 90/109]	Loss 1.0568 (0.7705)	Accuracy 80.469 (84.624)
Test: [100/109]	Loss 0.9460 (0.7658)	Accuracy 83.594 (84.599)
Current Accuracy: 84.493
The best accuracy: 84.4928970336914
An epoch time: 117.80354857444763s
********************20********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [20][  0/381]	Loss 0.0975 (0.0975)	Accuracy 97.656 (97.656)
Epoch: [20][ 10/381]	Loss 0.0506 (0.0500)	Accuracy 98.438 (98.793)
Epoch: [20][ 20/381]	Loss 0.0066 (0.0351)	Accuracy 100.000 (99.144)
Epoch: [20][ 30/381]	Loss 0.0095 (0.0341)	Accuracy 100.000 (99.068)
Epoch: [20][ 40/381]	Loss 0.0268 (0.0308)	Accuracy 99.219 (99.104)
Epoch: [20][ 50/381]	Loss 0.0124 (0.0310)	Accuracy 99.219 (99.112)
Epoch: [20][ 60/381]	Loss 0.0386 (0.0296)	Accuracy 99.219 (99.116)
Epoch: [20][ 70/381]	Loss 0.0397 (0.0293)	Accuracy 97.656 (99.087)
Epoch: [20][ 80/381]	Loss 0.0285 (0.0307)	Accuracy 98.438 (99.045)
Epoch: [20][ 90/381]	Loss 0.0156 (0.0298)	Accuracy 100.000 (99.099)
Epoch: [20][100/381]	Loss 0.1028 (0.0296)	Accuracy 98.438 (99.103)
Epoch: [20][110/381]	Loss 0.0072 (0.0292)	Accuracy 100.000 (99.113)
Epoch: [20][120/381]	Loss 0.0265 (0.0282)	Accuracy 98.438 (99.141)
Epoch: [20][130/381]	Loss 0.0183 (0.0278)	Accuracy 99.219 (99.159)
Epoch: [20][140/381]	Loss 0.0415 (0.0273)	Accuracy 99.219 (99.163)
Epoch: [20][150/381]	Loss 0.0303 (0.0277)	Accuracy 97.656 (99.141)
Epoch: [20][160/381]	Loss 0.0271 (0.0272)	Accuracy 98.438 (99.151)
Epoch: [20][170/381]	Loss 0.0081 (0.0274)	Accuracy 100.000 (99.159)
Epoch: [20][180/381]	Loss 0.0122 (0.0272)	Accuracy 99.219 (99.158)
Epoch: [20][190/381]	Loss 0.0034 (0.0270)	Accuracy 100.000 (99.170)
Epoch: [20][200/381]	Loss 0.0439 (0.0278)	Accuracy 98.438 (99.160)
Epoch: [20][210/381]	Loss 0.0633 (0.0283)	Accuracy 96.875 (99.134)
Epoch: [20][220/381]	Loss 0.0592 (0.0294)	Accuracy 99.219 (99.116)
Epoch: [20][230/381]	Loss 0.0058 (0.0299)	Accuracy 100.000 (99.114)
Epoch: [20][240/381]	Loss 0.0360 (0.0303)	Accuracy 97.656 (99.092)
Epoch: [20][250/381]	Loss 0.0178 (0.0304)	Accuracy 99.219 (99.082)
Epoch: [20][260/381]	Loss 0.0085 (0.0300)	Accuracy 100.000 (99.096)
Epoch: [20][270/381]	Loss 0.0040 (0.0300)	Accuracy 100.000 (99.086)
Epoch: [20][280/381]	Loss 0.0072 (0.0298)	Accuracy 100.000 (99.088)
Epoch: [20][290/381]	Loss 0.1408 (0.0309)	Accuracy 95.312 (99.055)
Epoch: [20][300/381]	Loss 0.0635 (0.0311)	Accuracy 98.438 (99.053)
Epoch: [20][310/381]	Loss 0.0393 (0.0316)	Accuracy 97.656 (99.043)
Epoch: [20][320/381]	Loss 0.0038 (0.0315)	Accuracy 100.000 (99.041)
Epoch: [20][330/381]	Loss 0.0416 (0.0319)	Accuracy 97.656 (99.025)
Epoch: [20][340/381]	Loss 0.0527 (0.0322)	Accuracy 98.438 (99.017)
Epoch: [20][350/381]	Loss 0.0133 (0.0326)	Accuracy 100.000 (99.016)
Epoch: [20][360/381]	Loss 0.0482 (0.0328)	Accuracy 98.438 (99.022)
Epoch: [20][370/381]	Loss 0.0543 (0.0331)	Accuracy 97.656 (99.012)
Epoch: [20][380/381]	Loss 0.0281 (0.0335)	Accuracy 98.438 (98.997)
Test: [  0/109]	Loss 0.5883 (0.5883)	Accuracy 88.281 (88.281)
Test: [ 10/109]	Loss 0.8789 (0.7851)	Accuracy 82.031 (84.801)
Test: [ 20/109]	Loss 0.9633 (0.7966)	Accuracy 82.031 (83.891)
Test: [ 30/109]	Loss 0.5090 (0.7637)	Accuracy 89.062 (84.173)
Test: [ 40/109]	Loss 0.8295 (0.7654)	Accuracy 81.250 (84.089)
Test: [ 50/109]	Loss 0.9181 (0.7650)	Accuracy 82.812 (84.360)
Test: [ 60/109]	Loss 0.5799 (0.7482)	Accuracy 89.844 (84.618)
Test: [ 70/109]	Loss 0.6185 (0.7521)	Accuracy 89.062 (84.617)
Test: [ 80/109]	Loss 0.8394 (0.7509)	Accuracy 81.250 (84.597)
Test: [ 90/109]	Loss 0.9267 (0.7515)	Accuracy 82.812 (84.590)
Test: [100/109]	Loss 1.0988 (0.7551)	Accuracy 79.688 (84.653)
Current Accuracy: 84.586
The best accuracy: 84.58614349365234
An epoch time: 116.44923758506775s
********************21********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [21][  0/381]	Loss 0.0210 (0.0210)	Accuracy 99.219 (99.219)
Epoch: [21][ 10/381]	Loss 0.0171 (0.0303)	Accuracy 100.000 (99.006)
Epoch: [21][ 20/381]	Loss 0.0381 (0.0297)	Accuracy 98.438 (99.033)
Epoch: [21][ 30/381]	Loss 0.0241 (0.0236)	Accuracy 99.219 (99.219)
Epoch: [21][ 40/381]	Loss 0.0249 (0.0209)	Accuracy 98.438 (99.314)
Epoch: [21][ 50/381]	Loss 0.0027 (0.0184)	Accuracy 100.000 (99.387)
Epoch: [21][ 60/381]	Loss 0.1131 (0.0213)	Accuracy 99.219 (99.372)
Epoch: [21][ 70/381]	Loss 0.0028 (0.0222)	Accuracy 100.000 (99.329)
Epoch: [21][ 80/381]	Loss 0.0015 (0.0211)	Accuracy 100.000 (99.344)
Epoch: [21][ 90/381]	Loss 0.0094 (0.0216)	Accuracy 100.000 (99.287)
Epoch: [21][100/381]	Loss 0.0066 (0.0222)	Accuracy 100.000 (99.265)
Epoch: [21][110/381]	Loss 0.0107 (0.0217)	Accuracy 99.219 (99.254)
Epoch: [21][120/381]	Loss 0.0246 (0.0219)	Accuracy 99.219 (99.251)
Epoch: [21][130/381]	Loss 0.0037 (0.0226)	Accuracy 100.000 (99.243)
Epoch: [21][140/381]	Loss 0.0109 (0.0228)	Accuracy 100.000 (99.241)
Epoch: [21][150/381]	Loss 0.0385 (0.0244)	Accuracy 98.438 (99.203)
Epoch: [21][160/381]	Loss 0.0657 (0.0260)	Accuracy 96.875 (99.161)
Epoch: [21][170/381]	Loss 0.0042 (0.0260)	Accuracy 100.000 (99.155)
Epoch: [21][180/381]	Loss 0.0753 (0.0265)	Accuracy 96.875 (99.132)
Epoch: [21][190/381]	Loss 0.0106 (0.0272)	Accuracy 99.219 (99.116)
Epoch: [21][200/381]	Loss 0.0615 (0.0276)	Accuracy 99.219 (99.118)
Epoch: [21][210/381]	Loss 0.0256 (0.0276)	Accuracy 99.219 (99.122)
Epoch: [21][220/381]	Loss 0.0218 (0.0280)	Accuracy 99.219 (99.109)
Epoch: [21][230/381]	Loss 0.0583 (0.0285)	Accuracy 99.219 (99.097)
Epoch: [21][240/381]	Loss 0.0093 (0.0284)	Accuracy 100.000 (99.109)
Epoch: [21][250/381]	Loss 0.0347 (0.0283)	Accuracy 98.438 (99.104)
Epoch: [21][260/381]	Loss 0.0500 (0.0281)	Accuracy 98.438 (99.102)
Epoch: [21][270/381]	Loss 0.0085 (0.0279)	Accuracy 100.000 (99.103)
Epoch: [21][280/381]	Loss 0.0032 (0.0274)	Accuracy 100.000 (99.121)
Epoch: [21][290/381]	Loss 0.0250 (0.0270)	Accuracy 98.438 (99.127)
Epoch: [21][300/381]	Loss 0.0071 (0.0277)	Accuracy 100.000 (99.120)
Epoch: [21][310/381]	Loss 0.0053 (0.0278)	Accuracy 100.000 (99.116)
Epoch: [21][320/381]	Loss 0.0282 (0.0282)	Accuracy 99.219 (99.104)
Epoch: [21][330/381]	Loss 0.0239 (0.0290)	Accuracy 99.219 (99.091)
Epoch: [21][340/381]	Loss 0.0089 (0.0291)	Accuracy 100.000 (99.074)
Epoch: [21][350/381]	Loss 0.0520 (0.0290)	Accuracy 98.438 (99.076)
Epoch: [21][360/381]	Loss 0.0420 (0.0293)	Accuracy 99.219 (99.078)
Epoch: [21][370/381]	Loss 0.0201 (0.0296)	Accuracy 99.219 (99.076)
Epoch: [21][380/381]	Loss 0.0634 (0.0297)	Accuracy 98.438 (99.075)
Test: [  0/109]	Loss 0.5111 (0.5111)	Accuracy 88.281 (88.281)
Test: [ 10/109]	Loss 0.8561 (0.8455)	Accuracy 82.031 (83.736)
Test: [ 20/109]	Loss 0.9789 (0.8551)	Accuracy 80.469 (83.519)
Test: [ 30/109]	Loss 0.3988 (0.8138)	Accuracy 92.188 (84.224)
Test: [ 40/109]	Loss 1.1594 (0.8199)	Accuracy 78.906 (84.146)
Test: [ 50/109]	Loss 0.9164 (0.8317)	Accuracy 85.938 (84.161)
Test: [ 60/109]	Loss 0.5890 (0.8189)	Accuracy 88.281 (84.362)
Test: [ 70/109]	Loss 0.6265 (0.8167)	Accuracy 86.719 (84.408)
Test: [ 80/109]	Loss 0.8344 (0.8213)	Accuracy 84.375 (84.375)
Test: [ 90/109]	Loss 0.9730 (0.8178)	Accuracy 83.594 (84.358)
Test: [100/109]	Loss 1.1833 (0.8207)	Accuracy 82.031 (84.406)
Current Accuracy: 84.392
The best accuracy: 84.58614349365234
An epoch time: 117.35094237327576s
********************22********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [22][  0/381]	Loss 0.0086 (0.0086)	Accuracy 99.219 (99.219)
Epoch: [22][ 10/381]	Loss 0.0044 (0.0157)	Accuracy 100.000 (99.361)
Epoch: [22][ 20/381]	Loss 0.0129 (0.0223)	Accuracy 100.000 (99.219)
Epoch: [22][ 30/381]	Loss 0.1086 (0.0308)	Accuracy 97.656 (98.992)
Epoch: [22][ 40/381]	Loss 0.0194 (0.0303)	Accuracy 99.219 (98.990)
Epoch: [22][ 50/381]	Loss 0.0461 (0.0383)	Accuracy 98.438 (98.805)
Epoch: [22][ 60/381]	Loss 0.0066 (0.0364)	Accuracy 100.000 (98.835)
Epoch: [22][ 70/381]	Loss 0.0120 (0.0344)	Accuracy 100.000 (98.867)
Epoch: [22][ 80/381]	Loss 0.0129 (0.0344)	Accuracy 99.219 (98.881)
Epoch: [22][ 90/381]	Loss 0.0871 (0.0341)	Accuracy 96.875 (98.884)
Epoch: [22][100/381]	Loss 0.0084 (0.0338)	Accuracy 100.000 (98.925)
Epoch: [22][110/381]	Loss 0.0279 (0.0337)	Accuracy 99.219 (98.930)
Epoch: [22][120/381]	Loss 0.0052 (0.0327)	Accuracy 100.000 (98.954)
Epoch: [22][130/381]	Loss 0.0074 (0.0329)	Accuracy 100.000 (98.962)
Epoch: [22][140/381]	Loss 0.0514 (0.0327)	Accuracy 98.438 (98.992)
Epoch: [22][150/381]	Loss 0.0704 (0.0333)	Accuracy 96.875 (98.965)
Epoch: [22][160/381]	Loss 0.0023 (0.0326)	Accuracy 100.000 (98.991)
Epoch: [22][170/381]	Loss 0.0897 (0.0321)	Accuracy 97.656 (99.018)
Epoch: [22][180/381]	Loss 0.0063 (0.0314)	Accuracy 100.000 (99.037)
Epoch: [22][190/381]	Loss 0.0030 (0.0316)	Accuracy 100.000 (99.051)
Epoch: [22][200/381]	Loss 0.0018 (0.0308)	Accuracy 100.000 (99.075)
Epoch: [22][210/381]	Loss 0.0141 (0.0302)	Accuracy 100.000 (99.097)
Epoch: [22][220/381]	Loss 0.0201 (0.0304)	Accuracy 99.219 (99.088)
Epoch: [22][230/381]	Loss 0.0707 (0.0302)	Accuracy 97.656 (99.090)
Epoch: [22][240/381]	Loss 0.0047 (0.0298)	Accuracy 100.000 (99.099)
Epoch: [22][250/381]	Loss 0.0173 (0.0296)	Accuracy 99.219 (99.100)
Epoch: [22][260/381]	Loss 0.0041 (0.0291)	Accuracy 100.000 (99.120)
Epoch: [22][270/381]	Loss 0.0189 (0.0291)	Accuracy 99.219 (99.112)
Epoch: [22][280/381]	Loss 0.0141 (0.0295)	Accuracy 99.219 (99.102)
Epoch: [22][290/381]	Loss 0.0123 (0.0300)	Accuracy 100.000 (99.087)
Epoch: [22][300/381]	Loss 0.0432 (0.0301)	Accuracy 97.656 (99.081)
Epoch: [22][310/381]	Loss 0.0071 (0.0304)	Accuracy 100.000 (99.076)
Epoch: [22][320/381]	Loss 0.0140 (0.0308)	Accuracy 99.219 (99.068)
Epoch: [22][330/381]	Loss 0.0131 (0.0307)	Accuracy 99.219 (99.063)
Epoch: [22][340/381]	Loss 0.0520 (0.0308)	Accuracy 98.438 (99.065)
Epoch: [22][350/381]	Loss 0.0038 (0.0302)	Accuracy 100.000 (99.081)
Epoch: [22][360/381]	Loss 0.1382 (0.0307)	Accuracy 96.094 (99.067)
Epoch: [22][370/381]	Loss 0.0442 (0.0315)	Accuracy 99.219 (99.048)
Epoch: [22][380/381]	Loss 0.0174 (0.0319)	Accuracy 99.219 (99.040)
Test: [  0/109]	Loss 0.6392 (0.6392)	Accuracy 86.719 (86.719)
Test: [ 10/109]	Loss 0.9639 (0.7307)	Accuracy 80.469 (83.523)
Test: [ 20/109]	Loss 0.7914 (0.7662)	Accuracy 85.156 (83.631)
Test: [ 30/109]	Loss 0.4907 (0.7478)	Accuracy 89.062 (83.846)
Test: [ 40/109]	Loss 0.8729 (0.7334)	Accuracy 80.469 (83.956)
Test: [ 50/109]	Loss 0.7547 (0.7335)	Accuracy 85.938 (84.069)
Test: [ 60/109]	Loss 0.5356 (0.7188)	Accuracy 86.719 (84.247)
Test: [ 70/109]	Loss 0.4498 (0.7220)	Accuracy 87.500 (84.221)
Test: [ 80/109]	Loss 0.9382 (0.7239)	Accuracy 80.469 (84.230)
Test: [ 90/109]	Loss 0.7630 (0.7177)	Accuracy 85.156 (84.409)
Test: [100/109]	Loss 1.2124 (0.7219)	Accuracy 80.469 (84.329)
Current Accuracy: 84.213
The best accuracy: 84.58614349365234
An epoch time: 114.39841175079346s
********************23********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [23][  0/381]	Loss 0.0155 (0.0155)	Accuracy 100.000 (100.000)
Epoch: [23][ 10/381]	Loss 0.0099 (0.0125)	Accuracy 100.000 (99.787)
Epoch: [23][ 20/381]	Loss 0.0322 (0.0173)	Accuracy 98.438 (99.442)
Epoch: [23][ 30/381]	Loss 0.0587 (0.0247)	Accuracy 98.438 (99.294)
Epoch: [23][ 40/381]	Loss 0.0336 (0.0237)	Accuracy 98.438 (99.238)
Epoch: [23][ 50/381]	Loss 0.0433 (0.0248)	Accuracy 98.438 (99.234)
Epoch: [23][ 60/381]	Loss 0.0662 (0.0261)	Accuracy 97.656 (99.180)
Epoch: [23][ 70/381]	Loss 0.0056 (0.0244)	Accuracy 100.000 (99.230)
Epoch: [23][ 80/381]	Loss 0.0312 (0.0251)	Accuracy 99.219 (99.219)
Epoch: [23][ 90/381]	Loss 0.0047 (0.0242)	Accuracy 100.000 (99.227)
Epoch: [23][100/381]	Loss 0.0102 (0.0245)	Accuracy 100.000 (99.188)
Epoch: [23][110/381]	Loss 0.1463 (0.0248)	Accuracy 97.656 (99.184)
Epoch: [23][120/381]	Loss 0.0246 (0.0246)	Accuracy 99.219 (99.199)
Epoch: [23][130/381]	Loss 0.0039 (0.0254)	Accuracy 100.000 (99.171)
Epoch: [23][140/381]	Loss 0.0059 (0.0257)	Accuracy 100.000 (99.169)
Epoch: [23][150/381]	Loss 0.0047 (0.0258)	Accuracy 100.000 (99.188)
Epoch: [23][160/381]	Loss 0.0207 (0.0255)	Accuracy 98.438 (99.190)
Epoch: [23][170/381]	Loss 0.0031 (0.0258)	Accuracy 100.000 (99.178)
Epoch: [23][180/381]	Loss 0.0231 (0.0271)	Accuracy 98.438 (99.163)
Epoch: [23][190/381]	Loss 0.0061 (0.0272)	Accuracy 100.000 (99.157)
Epoch: [23][200/381]	Loss 0.0185 (0.0271)	Accuracy 99.219 (99.157)
Epoch: [23][210/381]	Loss 0.0405 (0.0283)	Accuracy 98.438 (99.130)
Epoch: [23][220/381]	Loss 0.0369 (0.0287)	Accuracy 99.219 (99.116)
Epoch: [23][230/381]	Loss 0.0704 (0.0288)	Accuracy 99.219 (99.114)
Epoch: [23][240/381]	Loss 0.0294 (0.0291)	Accuracy 98.438 (99.112)
Epoch: [23][250/381]	Loss 0.0292 (0.0291)	Accuracy 99.219 (99.119)
Epoch: [23][260/381]	Loss 0.0358 (0.0297)	Accuracy 99.219 (99.105)
Epoch: [23][270/381]	Loss 0.0374 (0.0297)	Accuracy 98.438 (99.109)
Epoch: [23][280/381]	Loss 0.0202 (0.0295)	Accuracy 99.219 (99.113)
Epoch: [23][290/381]	Loss 0.0072 (0.0298)	Accuracy 100.000 (99.114)
Epoch: [23][300/381]	Loss 0.0084 (0.0295)	Accuracy 100.000 (99.123)
