dataset=CAER
workers=32
epochs=50
batch_size=128
lr=0.01
lr_image_encoder=1e-05
lr_prompt_learner=0.001
weight_decay=0.0001
momentum=0.9
print_freq=10
milestones=[30, 40]
contexts_number=8
class_token_position=end
class_specific_contexts=True
load_and_tune_prompt_learner=True
text_type=class_descriptor
exper_name=None
seed=1
temporal_layers=1
********************0********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [0][  0/381]	Loss 3.7337 (3.7337)	Accuracy 17.188 (17.188)
Epoch: [17][350/381]	Loss 0.0474 (0.0506)	Accuracy 97.656 (98.297)
Epoch: [17][360/381]	Loss 0.0293 (0.0509)	Accuracy 99.219 (98.295)
Epoch: [17][370/381]	Loss 0.1272 (0.0516)	Accuracy 96.875 (98.288)
Epoch: [17][380/381]	Loss 0.0683 (0.0520)	Accuracy 97.656 (98.261)
Test: [  0/109]	Loss 1.6814 (1.6814)	Accuracy 71.094 (71.094)
Test: [ 10/109]	Loss 1.8924 (1.9407)	Accuracy 66.406 (65.625)
Test: [ 20/109]	Loss 2.0168 (1.9784)	Accuracy 67.969 (65.030)
Test: [ 30/109]	Loss 1.9942 (1.9980)	Accuracy 65.625 (65.272)
Test: [ 40/109]	Loss 3.0018 (2.0420)	Accuracy 55.469 (64.977)
Test: [ 50/109]	Loss 1.7991 (2.0223)	Accuracy 69.531 (65.380)
Test: [ 60/109]	Loss 2.5137 (2.0379)	Accuracy 61.719 (65.113)
Test: [ 70/109]	Loss 2.2405 (2.0402)	Accuracy 64.844 (65.097)
Test: [ 80/109]	Loss 2.4816 (2.0432)	Accuracy 54.688 (65.123)
Test: [ 90/109]	Loss 2.4320 (2.0299)	Accuracy 64.844 (65.333)
Test: [100/109]	Loss 1.9087 (2.0053)	Accuracy 62.500 (65.517)
Current Accuracy: 65.450
The best accuracy: 65.86573028564453
An epoch time: 119.36527919769287s
********************18********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [18][  0/381]	Loss 0.0818 (0.0818)	Accuracy 98.438 (98.438)
Epoch: [18][ 10/381]	Loss 0.0843 (0.0476)	Accuracy 97.656 (98.580)
Epoch: [18][ 20/381]	Loss 0.0112 (0.0473)	Accuracy 100.000 (98.661)
Epoch: [18][ 30/381]	Loss 0.0590 (0.0460)	Accuracy 98.438 (98.614)
Epoch: [18][ 40/381]	Loss 0.0800 (0.0452)	Accuracy 96.875 (98.609)
Epoch: [18][ 50/381]	Loss 0.0455 (0.0491)	Accuracy 98.438 (98.591)
Epoch: [18][ 60/381]	Loss 0.1296 (0.0515)	Accuracy 96.875 (98.502)
Epoch: [18][ 70/381]	Loss 0.0433 (0.0501)	Accuracy 99.219 (98.515)
Epoch: [18][ 80/381]	Loss 0.0560 (0.0483)	Accuracy 98.438 (98.544)
Epoch: [18][ 90/381]	Loss 0.0116 (0.0454)	Accuracy 99.219 (98.635)
Epoch: [18][100/381]	Loss 0.0056 (0.0453)	Accuracy 100.000 (98.615)
Epoch: [18][110/381]	Loss 0.0971 (0.0450)	Accuracy 97.656 (98.628)
Epoch: [18][120/381]	Loss 0.0755 (0.0458)	Accuracy 99.219 (98.631)
Epoch: [18][130/381]	Loss 0.0528 (0.0460)	Accuracy 97.656 (98.587)
Epoch: [18][140/381]	Loss 0.0700 (0.0459)	Accuracy 96.875 (98.582)
Epoch: [18][150/381]	Loss 0.0923 (0.0491)	Accuracy 98.438 (98.489)
Epoch: [18][160/381]	Loss 0.0554 (0.0510)	Accuracy 98.438 (98.408)
Epoch: [18][170/381]	Loss 0.0303 (0.0523)	Accuracy 98.438 (98.337)
Epoch: [18][180/381]	Loss 0.0229 (0.0517)	Accuracy 100.000 (98.347)
Epoch: [18][190/381]	Loss 0.0547 (0.0513)	Accuracy 98.438 (98.360)
Epoch: [18][200/381]	Loss 0.0518 (0.0509)	Accuracy 99.219 (98.360)
Epoch: [18][210/381]	Loss 0.1155 (0.0508)	Accuracy 96.094 (98.352)
Epoch: [18][220/381]	Loss 0.0372 (0.0517)	Accuracy 98.438 (98.339)
Epoch: [18][230/381]	Loss 0.2248 (0.0529)	Accuracy 92.969 (98.279)
Epoch: [18][240/381]	Loss 0.0769 (0.0533)	Accuracy 98.438 (98.253)
Epoch: [18][250/381]	Loss 0.1103 (0.0530)	Accuracy 96.875 (98.263)
Epoch: [18][260/381]	Loss 0.1591 (0.0545)	Accuracy 94.531 (98.216)
Epoch: [18][270/381]	Loss 0.0289 (0.0554)	Accuracy 99.219 (98.192)
Epoch: [18][280/381]	Loss 0.0258 (0.0558)	Accuracy 99.219 (98.179)
Epoch: [18][290/381]	Loss 0.0619 (0.0563)	Accuracy 97.656 (98.148)
Epoch: [18][300/381]	Loss 0.0346 (0.0572)	Accuracy 99.219 (98.136)
Epoch: [18][310/381]	Loss 0.0535 (0.0571)	Accuracy 97.656 (98.139)
Epoch: [18][320/381]	Loss 0.0754 (0.0569)	Accuracy 98.438 (98.141)
Epoch: [18][330/381]	Loss 0.0670 (0.0569)	Accuracy 98.438 (98.140)
Epoch: [18][340/381]	Loss 0.0171 (0.0569)	Accuracy 100.000 (98.149)
Epoch: [18][350/381]	Loss 0.0282 (0.0566)	Accuracy 99.219 (98.161)
Epoch: [18][360/381]	Loss 0.0892 (0.0567)	Accuracy 97.656 (98.160)
Epoch: [18][370/381]	Loss 0.0155 (0.0566)	Accuracy 100.000 (98.172)
Epoch: [18][380/381]	Loss 0.0262 (0.0562)	Accuracy 99.219 (98.181)
Test: [  0/109]	Loss 1.9208 (1.9208)	Accuracy 72.656 (72.656)
Test: [ 10/109]	Loss 2.2195 (2.0359)	Accuracy 65.625 (66.619)
Test: [ 20/109]	Loss 2.1331 (2.0881)	Accuracy 65.625 (66.109)
Test: [ 30/109]	Loss 1.9695 (2.0880)	Accuracy 68.750 (65.902)
Test: [ 40/109]	Loss 2.7028 (2.1111)	Accuracy 60.938 (66.139)
Test: [ 50/109]	Loss 1.6121 (2.0804)	Accuracy 72.656 (66.360)
Test: [ 60/109]	Loss 2.2014 (2.1029)	Accuracy 62.500 (65.920)
Test: [ 70/109]	Loss 2.2522 (2.0844)	Accuracy 60.938 (65.944)
Test: [ 80/109]	Loss 2.5046 (2.0831)	Accuracy 58.594 (65.963)
Test: [ 90/109]	Loss 2.4203 (2.0808)	Accuracy 58.594 (65.848)
Test: [100/109]	Loss 2.3925 (2.0695)	Accuracy 53.906 (65.726)
Current Accuracy: 65.708
The best accuracy: 65.86573028564453
An epoch time: 113.4390721321106s
********************19********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [19][  0/381]	Loss 0.0504 (0.0504)	Accuracy 99.219 (99.219)
Epoch: [19][ 10/381]	Loss 0.0285 (0.0301)	Accuracy 99.219 (99.219)
Epoch: [19][ 20/381]	Loss 0.0118 (0.0373)	Accuracy 100.000 (99.107)
Epoch: [19][ 30/381]	Loss 0.0054 (0.0328)	Accuracy 100.000 (99.219)
Epoch: [19][ 40/381]	Loss 0.0407 (0.0307)	Accuracy 98.438 (99.181)
Epoch: [19][ 50/381]	Loss 0.0622 (0.0325)	Accuracy 98.438 (99.035)
Epoch: [19][ 60/381]	Loss 0.0313 (0.0349)	Accuracy 99.219 (98.975)
Epoch: [19][ 70/381]	Loss 0.0102 (0.0352)	Accuracy 100.000 (98.922)
Epoch: [19][ 80/381]	Loss 0.0470 (0.0355)	Accuracy 98.438 (98.910)
Epoch: [19][ 90/381]	Loss 0.0822 (0.0351)	Accuracy 97.656 (98.935)
Epoch: [19][100/381]	Loss 0.0363 (0.0349)	Accuracy 98.438 (98.948)
Epoch: [19][110/381]	Loss 0.0477 (0.0344)	Accuracy 98.438 (98.944)
Epoch: [19][120/381]	Loss 0.0343 (0.0344)	Accuracy 98.438 (98.922)
Epoch: [19][130/381]	Loss 0.0307 (0.0349)	Accuracy 98.438 (98.897)
Epoch: [19][140/381]	Loss 0.0625 (0.0361)	Accuracy 99.219 (98.875)
Epoch: [19][150/381]	Loss 0.0234 (0.0366)	Accuracy 99.219 (98.820)
Epoch: [19][160/381]	Loss 0.0586 (0.0371)	Accuracy 97.656 (98.763)
Epoch: [19][170/381]	Loss 0.0364 (0.0369)	Accuracy 99.219 (98.771)
Epoch: [19][180/381]	Loss 0.0069 (0.0368)	Accuracy 100.000 (98.783)
Epoch: [19][190/381]	Loss 0.0790 (0.0376)	Accuracy 96.875 (98.740)
Epoch: [19][200/381]	Loss 0.0308 (0.0379)	Accuracy 98.438 (98.721)
Epoch: [19][210/381]	Loss 0.0686 (0.0384)	Accuracy 98.438 (98.719)
Epoch: [19][220/381]	Loss 0.1487 (0.0393)	Accuracy 96.094 (98.703)
Epoch: [19][230/381]	Loss 0.0256 (0.0400)	Accuracy 99.219 (98.681)
Epoch: [19][240/381]	Loss 0.0265 (0.0405)	Accuracy 99.219 (98.664)
Epoch: [19][250/381]	Loss 0.0077 (0.0409)	Accuracy 100.000 (98.649)
Epoch: [19][260/381]	Loss 0.0166 (0.0419)	Accuracy 99.219 (98.605)
Epoch: [19][270/381]	Loss 0.0170 (0.0419)	Accuracy 99.219 (98.593)
Epoch: [19][280/381]	Loss 0.0123 (0.0414)	Accuracy 100.000 (98.607)
Epoch: [19][290/381]	Loss 0.0522 (0.0409)	Accuracy 99.219 (98.623)
Epoch: [19][300/381]	Loss 0.0967 (0.0411)	Accuracy 97.656 (98.619)
Epoch: [19][310/381]	Loss 0.0189 (0.0410)	Accuracy 99.219 (98.636)
Epoch: [19][320/381]	Loss 0.0529 (0.0407)	Accuracy 96.875 (98.642)
Epoch: [19][330/381]	Loss 0.0168 (0.0403)	Accuracy 100.000 (98.655)
Epoch: [19][340/381]	Loss 0.0679 (0.0411)	Accuracy 97.656 (98.635)
Epoch: [19][350/381]	Loss 0.0189 (0.0412)	Accuracy 99.219 (98.636)
Epoch: [19][360/381]	Loss 0.0198 (0.0412)	Accuracy 98.438 (98.624)
Epoch: [19][370/381]	Loss 0.1032 (0.0418)	Accuracy 97.656 (98.604)
Epoch: [19][380/381]	Loss 0.0710 (0.0427)	Accuracy 96.875 (98.573)
Test: [  0/109]	Loss 1.8418 (1.8418)	Accuracy 73.438 (73.438)
Test: [ 10/109]	Loss 2.2660 (2.1742)	Accuracy 57.812 (63.991)
Test: [ 20/109]	Loss 1.9203 (2.1012)	Accuracy 65.625 (64.472)
Test: [ 30/109]	Loss 1.6753 (2.0740)	Accuracy 68.750 (65.071)
Test: [ 40/109]	Loss 3.1368 (2.0997)	Accuracy 50.781 (64.825)
Test: [ 50/109]	Loss 1.7125 (2.0777)	Accuracy 68.750 (65.089)
Test: [ 60/109]	Loss 2.5412 (2.0952)	Accuracy 58.594 (64.921)
Test: [ 70/109]	Loss 2.2742 (2.0877)	Accuracy 58.594 (64.976)
Test: [ 80/109]	Loss 2.1304 (2.0823)	Accuracy 59.375 (64.979)
Test: [ 90/109]	Loss 2.2867 (2.0792)	Accuracy 60.156 (64.895)
Test: [100/109]	Loss 1.8892 (2.0646)	Accuracy 60.156 (64.906)
Current Accuracy: 64.783
The best accuracy: 65.86573028564453
An epoch time: 118.00052690505981s
********************20********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [20][  0/381]	Loss 0.0315 (0.0315)	Accuracy 99.219 (99.219)
Epoch: [20][ 10/381]	Loss 0.0709 (0.0558)	Accuracy 98.438 (98.366)
Epoch: [20][ 20/381]	Loss 0.0224 (0.0650)	Accuracy 98.438 (97.879)
Epoch: [20][ 30/381]	Loss 0.0424 (0.0613)	Accuracy 99.219 (98.034)
Epoch: [20][ 40/381]	Loss 0.0201 (0.0590)	Accuracy 99.219 (98.171)
Epoch: [20][ 50/381]	Loss 0.0761 (0.0596)	Accuracy 97.656 (98.208)
Epoch: [20][ 60/381]	Loss 0.0141 (0.0584)	Accuracy 100.000 (98.258)
Epoch: [20][ 70/381]	Loss 0.0470 (0.0550)	Accuracy 98.438 (98.338)
Epoch: [20][ 80/381]	Loss 0.0600 (0.0531)	Accuracy 96.094 (98.331)
Epoch: [20][ 90/381]	Loss 0.0274 (0.0506)	Accuracy 98.438 (98.377)
Epoch: [20][100/381]	Loss 0.0085 (0.0498)	Accuracy 100.000 (98.414)
Epoch: [20][110/381]	Loss 0.0759 (0.0493)	Accuracy 98.438 (98.452)
Epoch: [20][120/381]	Loss 0.0151 (0.0480)	Accuracy 100.000 (98.502)
Epoch: [20][130/381]	Loss 0.0313 (0.0474)	Accuracy 99.219 (98.503)
Epoch: [20][140/381]	Loss 0.0851 (0.0474)	Accuracy 96.875 (98.482)
Epoch: [20][150/381]	Loss 0.0500 (0.0474)	Accuracy 98.438 (98.484)
Epoch: [20][160/381]	Loss 0.0124 (0.0472)	Accuracy 100.000 (98.471)
Epoch: [20][170/381]	Loss 0.0203 (0.0464)	Accuracy 99.219 (98.492)
Epoch: [20][180/381]	Loss 0.0093 (0.0456)	Accuracy 100.000 (98.524)
Epoch: [20][190/381]	Loss 0.0767 (0.0459)	Accuracy 96.094 (98.519)
Epoch: [20][200/381]	Loss 0.0443 (0.0473)	Accuracy 97.656 (98.480)
Epoch: [20][210/381]	Loss 0.0290 (0.0477)	Accuracy 99.219 (98.463)
Epoch: [20][220/381]	Loss 0.0963 (0.0487)	Accuracy 96.094 (98.427)
Epoch: [20][230/381]	Loss 0.1105 (0.0494)	Accuracy 96.094 (98.407)
Epoch: [20][240/381]	Loss 0.0615 (0.0499)	Accuracy 99.219 (98.382)
Epoch: [20][250/381]	Loss 0.0743 (0.0502)	Accuracy 97.656 (98.375)
Epoch: [20][260/381]	Loss 0.0369 (0.0497)	Accuracy 98.438 (98.402)
Epoch: [20][270/381]	Loss 0.0062 (0.0492)	Accuracy 100.000 (98.412)
Epoch: [20][280/381]	Loss 0.0208 (0.0495)	Accuracy 99.219 (98.390)
Epoch: [20][290/381]	Loss 0.0282 (0.0498)	Accuracy 98.438 (98.378)
Epoch: [20][300/381]	Loss 0.0290 (0.0506)	Accuracy 99.219 (98.365)
Epoch: [20][310/381]	Loss 0.0212 (0.0510)	Accuracy 99.219 (98.342)
Epoch: [20][320/381]	Loss 0.0423 (0.0511)	Accuracy 96.875 (98.330)
Epoch: [20][330/381]	Loss 0.0235 (0.0515)	Accuracy 99.219 (98.331)
Epoch: [20][340/381]	Loss 0.0544 (0.0515)	Accuracy 96.094 (98.330)
Epoch: [20][350/381]	Loss 0.0055 (0.0512)	Accuracy 100.000 (98.333)
Epoch: [20][360/381]	Loss 0.0051 (0.0507)	Accuracy 100.000 (98.344)
Epoch: [20][370/381]	Loss 0.0583 (0.0515)	Accuracy 98.438 (98.322)
Epoch: [20][380/381]	Loss 0.0182 (0.0521)	Accuracy 99.219 (98.302)
Test: [  0/109]	Loss 1.7589 (1.7589)	Accuracy 68.750 (68.750)
Test: [ 10/109]	Loss 2.0263 (2.1281)	Accuracy 60.938 (63.849)
Test: [ 20/109]	Loss 2.2258 (2.0575)	Accuracy 60.938 (64.621)
Test: [ 30/109]	Loss 1.8600 (2.0752)	Accuracy 67.969 (64.919)
Test: [ 40/109]	Loss 2.3553 (2.0896)	Accuracy 60.938 (64.653)
Test: [ 50/109]	Loss 1.7124 (2.0553)	Accuracy 66.406 (65.028)
Test: [ 60/109]	Loss 2.6052 (2.0868)	Accuracy 59.375 (64.677)
Test: [ 70/109]	Loss 2.2203 (2.0848)	Accuracy 63.281 (64.745)
Test: [ 80/109]	Loss 1.9389 (2.0785)	Accuracy 65.625 (64.882)
Test: [ 90/109]	Loss 2.3892 (2.0786)	Accuracy 59.375 (64.878)
Test: [100/109]	Loss 1.9809 (2.0681)	Accuracy 62.500 (64.929)
Current Accuracy: 64.819
The best accuracy: 65.86573028564453
An epoch time: 120.19419717788696s
********************21********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [21][  0/381]	Loss 0.0934 (0.0934)	Accuracy 97.656 (97.656)
Epoch: [21][ 10/381]	Loss 0.0536 (0.0529)	Accuracy 97.656 (98.509)
Epoch: [21][ 20/381]	Loss 0.0513 (0.0521)	Accuracy 97.656 (98.326)
Epoch: [21][ 30/381]	Loss 0.0089 (0.0473)	Accuracy 100.000 (98.463)
Epoch: [21][ 40/381]	Loss 0.0048 (0.0422)	Accuracy 100.000 (98.628)
Epoch: [21][ 50/381]	Loss 0.0414 (0.0405)	Accuracy 97.656 (98.637)
Epoch: [21][ 60/381]	Loss 0.0072 (0.0399)	Accuracy 100.000 (98.642)
Epoch: [21][ 70/381]	Loss 0.0138 (0.0395)	Accuracy 100.000 (98.647)
Epoch: [21][ 80/381]	Loss 0.0474 (0.0424)	Accuracy 98.438 (98.524)
Epoch: [21][ 90/381]	Loss 0.1183 (0.0432)	Accuracy 96.875 (98.515)
Epoch: [21][100/381]	Loss 0.0578 (0.0448)	Accuracy 98.438 (98.515)
Epoch: [21][110/381]	Loss 0.0778 (0.0457)	Accuracy 99.219 (98.557)
Epoch: [21][120/381]	Loss 0.0431 (0.0462)	Accuracy 96.875 (98.547)
Epoch: [21][130/381]	Loss 0.0335 (0.0478)	Accuracy 98.438 (98.485)
Epoch: [21][140/381]	Loss 0.0229 (0.0474)	Accuracy 100.000 (98.482)
Epoch: [21][150/381]	Loss 0.0706 (0.0477)	Accuracy 97.656 (98.469)
Epoch: [21][160/381]	Loss 0.0139 (0.0484)	Accuracy 99.219 (98.442)
Epoch: [21][170/381]	Loss 0.0382 (0.0485)	Accuracy 98.438 (98.419)
Epoch: [21][180/381]	Loss 0.0611 (0.0491)	Accuracy 98.438 (98.381)
Epoch: [21][190/381]	Loss 0.0717 (0.0482)	Accuracy 98.438 (98.417)
Epoch: [21][200/381]	Loss 0.0185 (0.0478)	Accuracy 99.219 (98.438)
Epoch: [21][210/381]	Loss 0.0072 (0.0476)	Accuracy 100.000 (98.460)
Epoch: [21][220/381]	Loss 0.0316 (0.0475)	Accuracy 99.219 (98.466)
Epoch: [21][230/381]	Loss 0.0330 (0.0476)	Accuracy 98.438 (98.461)
Epoch: [21][240/381]	Loss 0.1067 (0.0487)	Accuracy 97.656 (98.434)
Epoch: [21][250/381]	Loss 0.0091 (0.0483)	Accuracy 100.000 (98.434)
Epoch: [21][260/381]	Loss 0.0271 (0.0481)	Accuracy 99.219 (98.435)
Epoch: [21][270/381]	Loss 0.0369 (0.0488)	Accuracy 99.219 (98.423)
Epoch: [21][280/381]	Loss 0.0075 (0.0485)	Accuracy 100.000 (98.438)
Epoch: [21][290/381]	Loss 0.0205 (0.0482)	Accuracy 98.438 (98.435)
Epoch: [21][300/381]	Loss 0.0330 (0.0488)	Accuracy 98.438 (98.414)
Epoch: [21][310/381]	Loss 0.1000 (0.0496)	Accuracy 96.094 (98.382)
Epoch: [21][320/381]	Loss 0.0231 (0.0497)	Accuracy 99.219 (98.382)
Epoch: [21][330/381]	Loss 0.1395 (0.0502)	Accuracy 95.312 (98.362)
Epoch: [21][340/381]	Loss 0.0384 (0.0497)	Accuracy 99.219 (98.378)
Epoch: [21][350/381]	Loss 0.1294 (0.0496)	Accuracy 96.094 (98.384)
Epoch: [21][360/381]	Loss 0.0509 (0.0497)	Accuracy 97.656 (98.377)
Epoch: [21][370/381]	Loss 0.0303 (0.0497)	Accuracy 98.438 (98.383)
Epoch: [21][380/381]	Loss 0.0633 (0.0500)	Accuracy 97.656 (98.366)
Test: [  0/109]	Loss 1.6472 (1.6472)	Accuracy 71.094 (71.094)
Test: [ 10/109]	Loss 1.9814 (2.0182)	Accuracy 64.062 (66.264)
Test: [ 20/109]	Loss 1.9345 (2.0668)	Accuracy 67.969 (65.960)
Test: [ 30/109]	Loss 1.6149 (2.0589)	Accuracy 74.219 (66.557)
Test: [ 40/109]	Loss 3.0478 (2.0629)	Accuracy 57.031 (66.082)
Test: [ 50/109]	Loss 1.7406 (2.0504)	Accuracy 71.875 (66.238)
Test: [ 60/109]	Loss 2.3043 (2.0663)	Accuracy 69.531 (66.163)
Test: [ 70/109]	Loss 2.0762 (2.0657)	Accuracy 67.188 (66.142)
Test: [ 80/109]	Loss 2.3792 (2.0649)	Accuracy 60.156 (66.175)
Test: [ 90/109]	Loss 2.5453 (2.0638)	Accuracy 53.906 (66.157)
Test: [100/109]	Loss 2.0259 (2.0435)	Accuracy 62.500 (66.383)
Current Accuracy: 66.224
The best accuracy: 66.22435760498047
An epoch time: 119.03452920913696s
********************22********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [22][  0/381]	Loss 0.0483 (0.0483)	Accuracy 99.219 (99.219)
Epoch: [22][ 10/381]	Loss 0.0231 (0.0361)	Accuracy 99.219 (99.148)
Epoch: [22][ 20/381]	Loss 0.0409 (0.0292)	Accuracy 97.656 (99.219)
Epoch: [22][ 30/381]	Loss 0.0679 (0.0326)	Accuracy 99.219 (99.068)
Epoch: [22][ 40/381]	Loss 0.0378 (0.0363)	Accuracy 98.438 (98.952)
Epoch: [22][ 50/381]	Loss 0.0929 (0.0373)	Accuracy 96.094 (98.805)
Epoch: [22][ 60/381]	Loss 0.0548 (0.0371)	Accuracy 98.438 (98.835)
Epoch: [22][ 70/381]	Loss 0.0408 (0.0407)	Accuracy 98.438 (98.713)
Epoch: [22][ 80/381]	Loss 0.1133 (0.0436)	Accuracy 95.312 (98.601)
Epoch: [22][ 90/381]	Loss 0.0161 (0.0437)	Accuracy 100.000 (98.592)
Epoch: [22][100/381]	Loss 0.0473 (0.0442)	Accuracy 98.438 (98.538)
Epoch: [22][110/381]	Loss 0.0699 (0.0443)	Accuracy 97.656 (98.571)
Epoch: [22][120/381]	Loss 0.1344 (0.0444)	Accuracy 97.656 (98.586)
Epoch: [22][130/381]	Loss 0.0151 (0.0441)	Accuracy 100.000 (98.610)
Epoch: [22][140/381]	Loss 0.0211 (0.0450)	Accuracy 99.219 (98.604)
Epoch: [22][150/381]	Loss 0.0351 (0.0451)	Accuracy 98.438 (98.572)
Epoch: [22][160/381]	Loss 0.0502 (0.0458)	Accuracy 98.438 (98.559)
Epoch: [22][170/381]	Loss 0.0054 (0.0452)	Accuracy 100.000 (98.575)
Epoch: [22][180/381]	Loss 0.0125 (0.0450)	Accuracy 100.000 (98.584)
Epoch: [22][190/381]	Loss 0.0232 (0.0448)	Accuracy 99.219 (98.581)
Epoch: [22][200/381]	Loss 0.0107 (0.0440)	Accuracy 100.000 (98.601)
Epoch: [22][210/381]	Loss 0.0224 (0.0435)	Accuracy 99.219 (98.619)
Epoch: [22][220/381]	Loss 0.0104 (0.0431)	Accuracy 99.219 (98.639)
Epoch: [22][230/381]	Loss 0.0450 (0.0433)	Accuracy 99.219 (98.627)
Epoch: [22][240/381]	Loss 0.0178 (0.0433)	Accuracy 100.000 (98.626)
Epoch: [22][250/381]	Loss 0.0098 (0.0434)	Accuracy 100.000 (98.615)
Epoch: [22][260/381]	Loss 0.0567 (0.0436)	Accuracy 98.438 (98.617)
Epoch: [22][270/381]	Loss 0.0557 (0.0434)	Accuracy 97.656 (98.625)
Epoch: [22][280/381]	Loss 0.0191 (0.0434)	Accuracy 98.438 (98.610)
Epoch: [22][290/381]	Loss 0.0436 (0.0435)	Accuracy 97.656 (98.601)
Epoch: [22][300/381]	Loss 0.0582 (0.0442)	Accuracy 99.219 (98.585)
Epoch: [22][310/381]	Loss 0.0650 (0.0443)	Accuracy 96.875 (98.578)
Epoch: [22][320/381]	Loss 0.0601 (0.0445)	Accuracy 97.656 (98.564)
Epoch: [22][330/381]	Loss 0.0546 (0.0441)	Accuracy 97.656 (98.572)
Epoch: [22][340/381]	Loss 0.0720 (0.0442)	Accuracy 96.875 (98.570)
Epoch: [22][350/381]	Loss 0.0265 (0.0438)	Accuracy 98.438 (98.571)
Epoch: [22][360/381]	Loss 0.0068 (0.0439)	Accuracy 100.000 (98.567)
Epoch: [22][370/381]	Loss 0.0329 (0.0440)	Accuracy 98.438 (98.568)
Epoch: [22][380/381]	Loss 0.0400 (0.0440)	Accuracy 97.656 (98.573)
Test: [  0/109]	Loss 1.4926 (1.4926)	Accuracy 73.438 (73.438)
Test: [ 10/109]	Loss 2.6651 (2.1931)	Accuracy 60.156 (65.128)
Test: [ 20/109]	Loss 2.2436 (2.1617)	Accuracy 68.750 (66.071)
Test: [ 30/109]	Loss 1.7601 (2.2154)	Accuracy 67.969 (65.801)
Test: [ 40/109]	Loss 2.9944 (2.2374)	Accuracy 54.688 (65.415)
Test: [ 50/109]	Loss 1.7184 (2.2163)	Accuracy 72.656 (65.702)
Test: [ 60/109]	Loss 2.4246 (2.2369)	Accuracy 65.625 (65.484)
Test: [ 70/109]	Loss 2.3358 (2.2303)	Accuracy 68.750 (65.691)
Test: [ 80/109]	Loss 2.7248 (2.2254)	Accuracy 56.250 (65.712)
Test: [ 90/109]	Loss 2.5077 (2.2189)	Accuracy 57.812 (65.762)
Test: [100/109]	Loss 2.4566 (2.2071)	Accuracy 60.156 (65.710)
Current Accuracy: 65.651
The best accuracy: 66.22435760498047
An epoch time: 112.7723400592804s
********************23********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [23][  0/381]	Loss 0.0094 (0.0094)	Accuracy 100.000 (100.000)
Epoch: [23][ 10/381]	Loss 0.1073 (0.0511)	Accuracy 96.875 (98.580)
Epoch: [23][ 20/381]	Loss 0.0795 (0.0414)	Accuracy 98.438 (98.847)
Epoch: [23][ 30/381]	Loss 0.0255 (0.0384)	Accuracy 99.219 (98.841)
Epoch: [23][ 40/381]	Loss 0.0242 (0.0351)	Accuracy 99.219 (98.914)
Epoch: [23][ 50/381]	Loss 0.0812 (0.0351)	Accuracy 98.438 (98.882)
Epoch: [23][ 60/381]	Loss 0.0132 (0.0326)	Accuracy 100.000 (98.937)
Epoch: [23][ 70/381]	Loss 0.0082 (0.0313)	Accuracy 100.000 (98.955)
Epoch: [23][ 80/381]	Loss 0.0064 (0.0318)	Accuracy 100.000 (98.968)
Epoch: [23][ 90/381]	Loss 0.1073 (0.0334)	Accuracy 97.656 (98.935)
Epoch: [23][100/381]	Loss 0.0358 (0.0324)	Accuracy 98.438 (98.948)
Epoch: [23][110/381]	Loss 0.0069 (0.0334)	Accuracy 100.000 (98.916)
Epoch: [23][120/381]	Loss 0.0518 (0.0343)	Accuracy 98.438 (98.896)
Epoch: [23][130/381]	Loss 0.0598 (0.0340)	Accuracy 97.656 (98.891)
Epoch: [23][140/381]	Loss 0.0536 (0.0339)	Accuracy 96.094 (98.859)
Epoch: [23][150/381]	Loss 0.0186 (0.0334)	Accuracy 99.219 (98.877)
Epoch: [23][160/381]	Loss 0.0028 (0.0335)	Accuracy 100.000 (98.874)
Epoch: [23][170/381]	Loss 0.0401 (0.0360)	Accuracy 98.438 (98.803)
Epoch: [23][180/381]	Loss 0.0880 (0.0373)	Accuracy 96.875 (98.766)
Epoch: [23][190/381]	Loss 0.0109 (0.0386)	Accuracy 100.000 (98.744)
Epoch: [23][200/381]	Loss 0.0293 (0.0394)	Accuracy 100.000 (98.717)
Epoch: [23][210/381]	Loss 0.0146 (0.0398)	Accuracy 100.000 (98.704)
Epoch: [23][220/381]	Loss 0.0176 (0.0396)	Accuracy 99.219 (98.703)
Epoch: [23][230/381]	Loss 0.0140 (0.0403)	Accuracy 100.000 (98.684)
Epoch: [23][240/381]	Loss 0.0398 (0.0404)	Accuracy 98.438 (98.661)
Epoch: [23][250/381]	Loss 0.0566 (0.0409)	Accuracy 98.438 (98.646)
Epoch: [23][260/381]	Loss 0.0762 (0.0411)	Accuracy 96.875 (98.647)
Epoch: [23][270/381]	Loss 0.1135 (0.0413)	Accuracy 96.875 (98.651)
Epoch: [23][280/381]	Loss 0.1620 (0.0414)	Accuracy 96.094 (98.649)
Epoch: [23][290/381]	Loss 0.0348 (0.0416)	Accuracy 99.219 (98.639)
Epoch: [23][300/381]	Loss 0.0965 (0.0417)	Accuracy 99.219 (98.643)
